pid,imageid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr,isliveboost,boostvalue
"23165153","165153",88,88,81,82,82,75,82,83,88,85,86,83,87,77,74,78,78,86,52,76,90,82,35,83,30,25,26,67,24,18,14,22,25,5,"0","0","0","0","0","0","Karim Benzema","K. Benzema","badged y2023","2016","",86,"st-86",5,"France","Real Madrid","19.12.1987 (30)","187","79","4","5","2","1","Perfect Striker,Goal Getter,Acrobatic,Cannon Shooter,Technician,Dominator of the air,Fast runner,Solver","Cây săn bàn,Xạ thủ,Nghệ sĩ,Đại pháo,Vũ công,Chuyên gia không chiến,Tia chớp,Sát thủ","完美的进球机器,进球机器,杂耍高手,远射高手,控球大师,高空制空权,飞翼,终结者","완벽한 공격수,골게터,아크로바틱,캐논 슈터,테크니션,공중의 지배자,날쌘돌이,해결사","Sharp curling shot","Sút xoáy","搓射高手","예리한 감아차기","",""
"23165229","165229",43,57,25,59,46,50,58,84,60,86,76,74,87,90,81,77,69,79,68,57,68,67,90,63,86,87,86,94,12,11,26,23,19,5,"0","0","0","0","0","0","Laurent Koscielny","L. Koscielny","badged y2023","2016","",85,"cb-85",2,"France","Arsenal","10.9.1985 (32)","186","75","3","5","2","3","Perfect Defender,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,清道夫,抢断高手,高空制空权","완벽한 수비수,진공 청소기,통곡의 벽,공중의 지배자","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩","",""
"23165234","165234",71,83,73,79,74,67,83,72,81,91,89,77,80,77,72,82,85,84,76,86,82,86,69,85,62,33,66,70,29,26,22,28,27,5,"0","0","0","0","0","0","Nicolas Maurice-Belay","N. Maurice-Belay","badged y2023","2016","",82,"st-79,rm-82",3,"France","Bordeaux","19.4.1985 (32)","182","80","5","3","2","2","Tanker,Delivery cross,Cannon Shooter,Technician,Fast runner","Chiến binh,Tạt bóng,Đại pháo,Vũ công,Tia chớp","重量级球员,传中高手,远射高手,控球大师,飞翼","탱커,택배 크로스,캐논 슈터,테크니션,날쌘돌이","Prefer main feet","Tránh sai chân thuận","善用惯用脚","주발 선호","",""
"23165580","165580",20,28,23,24,27,25,27,22,18,54,54,62,72,76,57,60,52,31,33,40,15,16,21,62,16,19,14,43,86,83,77,84,78,5,"0","0","0","0","0","0","Diego Alves","Diego Alves","badged y2023","2016","",81,"gk-81",1,"Brazil","Valencia CF","24.6.1985 (32)","187","83","5","2","2","2","","","","","","","","","",""
"23165880","165880",69,84,74,70,71,65,70,74,55,87,91,88,81,77,85,89,79,79,74,81,76,74,65,71,81,76,75,75,29,29,34,31,38,5,"0","0","0","0","0","0","Yang Sang Min","Yang Sang Min","badged y2023","2016","",78,"rm-76,rb-78,cb-76",2,"Korea Republic","Suwon Samsung","24.4.1984 (33)","182","78","5","3","2","3","Tanker,Acrobatic,Delivery cross,Fast runner","Chiến binh,Nghệ sĩ,Tạt bóng,Tia chớp","重量级球员,杂耍高手,传中高手,飞翼","탱커,아크로바틱,택배 크로스,날쌘돌이","Long Throw In","Ném biên xa","大力手抛球","장거리 드로잉","",""
"23165882","165882",75,85,73,79,70,81,80,56,78,78,83,83,78,75,81,77,88,81,79,77,78,78,85,81,79,75,77,67,22,28,37,24,31,5,"0","0","0","0","0","0","Oh Jang Eun","Oh Jang Eun","badged y2023","2016","",79,"cm-79,cdm-79,rb-78",3,"Korea Republic","Suwon Samsung","24.7.1985 (32)","175","73","4","5","2","2","Perfect Midfielder,Acrobatic,Vacuum Cleaner,Freekick Specialist,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Nghệ sĩ,Máy quét,Chuyên gia đá phạt,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,杂耍高手,清道夫,任意球大师,远射高手,节奏大师,控球大师","완벽한 미드필더,아크로바틱,진공 청소기,프리킥 스페셜리스트,캐논 슈터,마에스트로,테크니션","Glass Body","Dễ chấn thương","玻璃人","유리몸","",""
"23165890","165890",73,72,76,84,66,63,63,81,77,78,80,87,82,85,82,82,80,87,67,68,80,85,77,71,81,73,81,89,23,30,30,21,27,5,"0","0","0","0","0","0","Baek Ji Hoon","Baek Ji Hoon","badged y2023","2016","",79,"cm-78,cdm-79",3,"Korea Republic","Suwon Samsung","28.2.1985 (32)","175","65","5","4","3","1","Tanker,Acrobatic,Technician","Chiến binh,Nghệ sĩ,Vũ công","重量级球员,杂耍高手,控球大师","탱커,아크로바틱,테크니션","Steel Body,Prefer main feet","Cứng cỏi,Tránh sai chân thuận","不易受伤,善用惯用脚","강철몸,주발 선호","",""
"23166072","166072",46,78,44,54,32,43,58,84,73,67,67,67,78,87,73,83,71,69,66,37,67,56,84,56,87,85,90,82,15,20,25,21,26,5,"0","0","0","0","0","0","Danilo","Danilo","badged y2023","2016","",83,"cb-83",2,"Brazil","Udinese","10.5.1984 (33)","185","75","3","5","1","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Steel Body,Leadership,Prefer long pass (AI)","Cứng cỏi,Lãnh đạo,Chuyền dài (AI)","不易受伤,领导力,善于长传 (AI)","강철몸,리더쉽,긴 패스 선호 (AI)","",""
"23166838","166838",77,78,75,72,68,75,77,78,79,86,84,84,75,69,88,81,76,79,72,79,88,83,54,75,55,46,49,76,22,25,19,30,25,5,"0","0","0","0","0","0","Marc Pugh","M. Pugh","badged y2023","2016","",80,"rm-80",4,"England","Bournemouth","2.4.1987 (30)","180","72","4","5","3","2","Tanker,Acrobatic,Delivery cross,Technician,Fast runner","Chiến binh,Nghệ sĩ,Tạt bóng,Vũ công,Tia chớp","重量级球员,杂耍高手,传中高手,控球大师,飞翼","탱커,아크로바틱,택배 크로스,테크니션,날쌘돌이","Impressive Skill","Tinh tế","花式大师","화려한 개인기","",""
"23167495","167495",22,47,24,23,20,20,42,26,24,58,63,51,91,81,52,79,46,45,47,24,36,27,28,30,21,19,20,36,88,87,88,85,86,5,"0","0","0","0","0","0","Manuel Neuer","M. Neuer","badged y2023","2016","",87,"gk-87",1,"Germany","Bayern Munchen","27.3.1986 (31)","193","92","4","5","2","2","Tanker","Chiến binh","重量级球员","탱커","GK Long Throw","Thủ môn ném xa","GK 大力手抛球","GK 멀리 던지기","",""
"23167628","167628",14,22,19,14,16,15,26,15,15,50,51,50,70,66,36,67,51,33,33,14,27,15,26,47,15,14,14,31,87,83,83,88,88,5,"0","0","0","0","0","0","Stephane Ruffier","S. Ruffier","badged y2023","2016","",84,"gk-84",1,"France","AS Saint-Etienne","27.9.1986 (31)","188","90","3","5","2","2","","","","","","","","","",""
"23167905","167905",70,88,88,68,76,72,73,74,83,89,86,85,85,72,84,77,68,79,67,90,88,89,35,86,35,31,29,78,21,28,23,23,21,5,"0","0","0","0","0","0","Antonio Valencia","A. Valencia","badged y2023","2016","",84,"rw-83,rm-84",4,"Ecuador","Manchester United","4.8.1985 (32)","181","78","2","5","2","3","Acrobatic,Delivery cross,Technician,Fast runner","Nghệ sĩ,Tạt bóng,Vũ công,Tia chớp","杂耍高手,传中高手,控球大师,飞翼","아크로바틱,택배 크로스,테크니션,날쌘돌이","Prefer main feet,Prefer long shot (AI)","Tránh sai chân thuận,Sút xa (AI)","善用惯用脚,重炮手 (AI)","주발 선호,중거리 슛 선호 (AI)","",""
"23168312","168312",41,78,74,57,63,43,55,76,71,88,89,75,84,80,88,67,74,79,72,80,79,78,79,55,75,84,78,85,18,18,20,17,18,5,"0","0","0","0","0","0","Ignazio Abate","I. Abate","badged y2023","2016","",81,"rb-81",3,"Italy","Milan","12.11.1986 (31)","180","73","2","5","3","2","Vacuum Cleaner,Delivery cross,Technician,Fast runner","Máy quét,Tạt bóng,Vũ công,Tia chớp","清道夫,传中高手,控球大师,飞翼","진공 청소기,택배 크로스,테크니션,날쌘돌이","Prefer main feet","Tránh sai chân thuận","善用惯用脚","주발 선호","",""
"23168542","168542",80,82,84,82,85,80,83,64,88,85,86,89,86,72,70,64,85,88,87,84,88,88,51,89,38,38,34,78,18,19,12,23,19,5,"0","0","0","0","0","0","David Silva","David Silva","badged y2023","2016","",86,"rw-86,cam-86,rm-85",5,"Spain","Manchester City","8.1.1986 (31)","170","67","5","2","3","1","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Fast runner","Cây săn bàn,Xạ thủ,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Tia chớp","完美的进球机器,进球机器,杂耍高手,任意球大师,传中高手,远射高手,控球大师,飞翼","완벽한 공격수,골게터,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,날쌘돌이","Impressive Skill,Play maker (AI)","Tinh tế,Kiến tạo (AI)","花式大师,组织型球员 (AI)","화려한 개인기,플레이 메이커 (AI)","",""
"23169115","169115",44,75,61,58,69,54,44,81,51,77,75,77,79,82,86,91,64,78,76,84,76,69,84,43,85,84,82,83,25,30,26,34,28,5,"0","0","0","0","0","0","Andrea Masiello","A. Masiello","badged y2023","2016","",83,"rb-81,cb-83",2,"Italy","Atalanta","5.2.1986 (31)","184","82","2","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","","","","","",""
"23169595","169595",67,75,66,74,74,60,62,71,68,85,82,77,77,74,86,74,79,75,70,83,81,81,79,78,86,85,82,82,18,19,24,16,19,5,"0","0","0","0","0","0","Danny Rose","D. Rose","badged y2023","2016","",81,"rb-81",3,"England","Tottenham Hotspur","2.7.1990 (27)","173","72","5","3","3","2","Vacuum Cleaner,Wall of Wail,Technician,Fast runner","Máy quét,Bức tường thép,Vũ công,Tia chớp","清道夫,抢断高手,控球大师,飞翼","진공 청소기,통곡의 벽,테크니션,날쌘돌이","Impressive Skill","Tinh tế","花式大师","화려한 개인기","",""
"23169596","169596",65,57,43,44,43,39,58,91,43,75,71,75,83,69,80,86,64,61,68,43,61,54,85,58,87,86,85,84,17,31,19,23,27,5,"0","0","0","0","0","0","Ryan Shawcross","R. Shawcross","badged y2023","2016","",83,"cb-83",2,"England","Stoke City","4.10.1987 (30)","191","76","3","5","2","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Prefer sliding tackle (AI),Prefer long pass (AI),Strong Header","Xoạc bóng (AI),Chuyền dài (AI),Đánh đầu mạnh","铲断高手 (AI),善于长传 (AI),强力头球","슬라이딩 태클 선호 (AI),긴 패스 선호 (AI),강력한 헤딩","",""
"23169607","169607",57,79,64,69,66,68,71,74,60,77,76,74,77,68,87,82,77,83,80,65,78,69,80,73,88,83,77,85,21,18,20,25,26,5,"0","0","0","0","0","0","Lee Cattermole","L. Cattermole","badged y2023","2016","",81,"cm-77,cdm-81",2,"England","Sunderland","21.3.1988 (29)","178","76","3","5","1","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","Prefer sliding tackle (AI),Leadership,Prefer long pass (AI)","Xoạc bóng (AI),Lãnh đạo,Chuyền dài (AI)","铲断高手 (AI),领导力,善于长传 (AI)","슬라이딩 태클 선호 (AI),리더쉽,긴 패스 선호 (AI)","",""
"23170890","170890",70,76,69,71,78,56,63,80,75,81,81,79,86,84,90,75,78,86,79,73,79,74,88,79,87,85,81,87,19,21,16,13,18,5,"0","0","0","0","0","0","Blaise Matuidi","B. Matuidi","badged y2023","2016","",84,"cm-81,cdm-84",2,"France","Paris SG","9.4.1987 (30)","175","70","5","2","3","3","Perfect Midfielder,Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Two hearts,Maestro","Nhạc trưởng,Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Người không phổi,Bậc thầy","完美的中场大师,完美防守大将,杂耍高手,清道夫,抢断高手,跑不死,节奏大师","완벽한 미드필더,완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,두개의 심장,마에스트로","","","","","",""
"23171688","171688",70,77,82,74,78,68,65,69,67,82,82,76,80,78,86,68,77,72,72,85,82,76,77,76,79,80,78,80,20,18,10,13,17,5,"0","0","0","0","0","0","Fabio Coentrao","Fabio Coentrao","badged y2023","2016","",79,"rm-77,rb-79",3,"Portugal","Real Madrid","11.3.1988 (29)","179","70","5","2","2","2","Wall of Wail,Delivery cross,Fast runner","Bức tường thép,Tạt bóng,Tia chớp","抢断高手,传中高手,飞翼","통곡의 벽,택배 크로스,날쌘돌이","Prefer main feet,Impressive Skill","Tránh sai chân thuận,Tinh tế","善用惯用脚,花式大师","주발 선호,화려한 개인기","",""
"23171791","171791",49,40,47,33,36,41,53,81,48,62,55,63,84,76,69,87,62,66,59,41,70,62,89,59,83,86,80,83,14,22,20,19,20,5,"0","0","0","0","0","0","Jose Fonte","Jose Fonte","badged y2023","2016","",82,"cb-82",2,"Portugal","Southampton","22.12.1983 (34)","187","81","3","5","2","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","Prefer sliding tackle (AI),Leadership,Prefer long pass (AI),Strong Header","Xoạc bóng (AI),Lãnh đạo,Chuyền dài (AI),Đánh đầu mạnh","铲断高手 (AI),领导力,善于长传 (AI),强力头球","슬라이딩 태클 선호 (AI),리더쉽,긴 패스 선호 (AI),강력한 헤딩","",""
"23171877","171877",85,90,86,85,85,76,84,79,85,76,80,84,90,82,83,77,70,89,88,87,93,86,65,88,75,68,66,76,28,24,21,22,16,5,"0","0","0","0","0","0","Marek Hamsik","M. Hamsik","badged y2023","2016","",86,"cm-86",3,"Slovakia","Napoli","27.7.1987 (30)","183","79","4","5","3","2","Perfect Midfielder,Goal Getter,Acrobatic,Delivery cross,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Xạ thủ,Nghệ sĩ,Tạt bóng,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,进球机器,杂耍高手,传中高手,远射高手,节奏大师,控球大师","완벽한 미드필더,골게터,아크로바틱,택배 크로스,캐논 슈터,마에스트로,테크니션","Prefer long shot (AI),Play maker (AI)","Sút xa (AI),Kiến tạo (AI)","重炮手 (AI),组织型球员 (AI)","중거리 슛 선호 (AI),플레이 메이커 (AI)","",""
"23172198","172198",16,32,16,16,16,13,23,16,13,49,48,46,47,40,44,50,52,31,33,16,23,15,17,31,15,16,16,45,83,81,80,80,79,5,"0","0","0","0","0","0","Jessy Moulin","J. Moulin","badged y2023","2016","",77,"gk-77",1,"France","AS Saint-Etienne","13.1.1986 (31)","184","80","2","5","2","2","","","","","","","","","",""
"23172233","172233",67,81,78,80,83,73,74,67,80,86,83,89,83,89,91,77,86,85,83,80,85,77,79,84,85,84,73,86,25,23,29,23,29,5,"0","0","0","0","0","0","Perparim Hetemaj","P. Hetemaj","badged y2023","2016","",81,"rm-81,cm-83",3,"Finland","Chievo Verona","12.12.1986 (31)","175","76","4","5","2","3","Perfect Midfielder,Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Cannon Shooter,Maestro,Fast runner","Nhạc trưởng,Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Đại pháo,Bậc thầy,Tia chớp","完美的中场大师,完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,远射高手,节奏大师,飞翼","완벽한 미드필더,완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,캐논 슈터,마에스트로,날쌘돌이","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)","",""
"23172283","172283",54,66,79,62,51,59,52,79,66,83,70,64,82,77,83,88,59,67,81,85,77,71,81,70,81,79,74,81,18,20,24,29,26,5,"0","0","0","0","0","0","Carlos Martinez","Carlos Martinez","badged y2023","2016","",79,"rb-79",2,"Spain","Real Sociedad","9.4.1986 (31)","189","79","2","5","3","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Delivery cross,Two hearts","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Tạt bóng,Người không phổi","完美防守大将,重量级球员,清道夫,抢断高手,传中高手,跑不死","완벽한 수비수,탱커,진공 청소기,통곡의 벽,택배 크로스,두개의 심장","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)","",""
"23172290","172290",72,74,84,78,62,68,73,73,78,75,78,81,81,61,72,76,62,90,81,76,87,84,60,90,70,58,60,71,25,27,30,22,31,5,"0","0","0","0","0","0","Zurutuza","Zurutuza","badged y2023","2016","",83,"cf-81,cam-83,cm-82",3,"France","Real Sociedad","19.7.1986 (31)","186","78","5","5","2","2","Acrobatic,Maestro","Nghệ sĩ,Bậc thầy","杂耍高手,节奏大师","아크로바틱,마에스트로","Glass Body,Play maker (AI)","Dễ chấn thương,Kiến tạo (AI)","玻璃人,组织型球员 (AI)","유리몸,플레이 메이커 (AI)","",""
"23173210","173210",75,78,84,81,78,76,77,75,82,76,76,77,83,69,86,74,72,84,83,79,83,86,80,83,82,83,69,78,20,14,18,19,18,5,"0","0","0","0","0","0","Claudio Marchisio","C. Marchisio","badged y2023","2016","",83,"cm-83,cdm-80",4,"Italy","Juventus","19.1.1986 (31)","180","71","4","5","3","3","Perfect Midfielder,Vacuum Cleaner,Wall of Wail,Delivery cross,Cannon Shooter,Two hearts,Maestro,Technician","Nhạc trưởng,Máy quét,Bức tường thép,Tạt bóng,Đại pháo,Người không phổi,Bậc thầy,Vũ công","完美的中场大师,清道夫,抢断高手,传中高手,远射高手,跑不死,节奏大师,控球大师","완벽한 미드필더,진공 청소기,통곡의 벽,택배 크로스,캐논 슈터,두개의 심장,마에스트로,테크니션","Impressive Skill,Prefer long shot (AI)","Tinh tế,Sút xa (AI)","花式大师,重炮手 (AI)","화려한 개인기,중거리 슛 선호 (AI)","",""
"23173212","173212",49,72,81,78,74,70,79,82,77,75,75,81,78,87,85,77,71,76,80,85,74,86,82,69,78,82,71,56,32,25,20,19,25,5,"0","0","0","0","0","0","Paolo De Ceglie","P. De Ceglie","badged y2023","2016","",79,"rm-76,rb-79",2,"Italy","Juventus","17.9.1986 (31)","184","75","5","2","3","2","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Technician,Dominator of the air","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Vũ công,Chuyên gia không chiến","完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,控球大师,高空制空权","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,테크니션,공중의 지배자","Glass Body","Dễ chấn thương","玻璃人","유리몸","",""
"23173436","173436",79,77,69,75,63,49,79,47,82,88,89,83,74,73,86,65,90,78,70,81,83,84,44,74,55,55,42,86,23,18,28,26,22,5,"0","0","0","0","0","0","Nathan Dyer","N. Dyer","badged y2023","2016","",81,"rw-81,rm-81",4,"England","Swansea City","29.11.1987 (30)","167","62","3","5","3","3","Perfect Striker,Goal Getter,Acrobatic,Two hearts,Technician,Fast runner","Cây săn bàn,Xạ thủ,Nghệ sĩ,Người không phổi,Vũ công,Tia chớp","完美的进球机器,进球机器,杂耍高手,跑不死,控球大师,飞翼","완벽한 공격수,골게터,아크로바틱,두개의 심장,테크니션,날쌘돌이","","","","","",""
"23173735","173735",46,51,82,63,48,48,49,72,65,74,84,79,77,71,82,75,78,78,78,80,84,82,76,65,83,83,75,71,25,17,28,28,24,5,"0","0","0","0","0","0","Neil Taylor","N. Taylor","badged y2023","2016","",79,"rb-79",2,"Wales","Swansea City","7.2.1989 (28)","175","75","5","3","2","3","Acrobatic,Wall of Wail,Delivery cross,Technician","Nghệ sĩ,Bức tường thép,Tạt bóng,Vũ công","杂耍高手,抢断高手,传中高手,控球大师","아크로바틱,통곡의 벽,택배 크로스,테크니션","","","","","",""
